log,total_states,total_events,filter name,filter setting,events after filter,states after filter,events p%
Challenge 2018,1200627,2514266,State Frequency Filter,2.95245E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.9853766E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.0185472E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.0519625E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.0856236E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.1195314E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.1536863E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.18809E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.2227429E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.2576459E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.2928E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.328206E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.3638653E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.399778E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.4359457E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.4723687E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.5090484E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.5459855E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.5831808E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.6206354E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.65835E-6,2514266,1200627,100.00000000
