log,total_states,total_events,filter name,filter setting,events after filter,states after filter,events p%
Sepsis,6636,15214,Partition Frequency Filter,3.969E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.0005625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.03225E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.0640624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.096E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.1280626E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.16025E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.1925625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.225E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.2575624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.29025E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.3230626E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.356E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.3890625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.42225E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.4555624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.489E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.5225624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.55625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.5900626E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.6580625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.69225E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.7265625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.761E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.7955624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.83025E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.8650624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.9E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.9350626E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.97025E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.0055626E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.041E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.0765625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.11225E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.1480625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.184E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.2200624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.25625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.2925624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.329E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.3655624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.40225E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.4390624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.476E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.5130624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.55025E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.5875623E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.6625623E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.70025E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.7380623E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.776E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.8140623E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.85225E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.8905623E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.929E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.9675623E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.00625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.0450623E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.084E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.1230623E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.16225E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.2015624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.241E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.2805624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.32025E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.3600624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.4E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.4400624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.48025E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.5205625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.561E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.6015625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.64225E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.6830625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.724E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.7650626E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.80625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.8475626E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.889E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.9305627E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.97225E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,7.014063E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,7.056E-4,15214,6636,1.00
